id,,,,,Total,,
060871001001,309
060871001002,472
060871002001,268
060871002002,336
060871002003,588
060871002004,309
060871002005,579
060871002006,370
060871002007,257
060871003001,589
060871003002,634
060871004001,137
060871004002,0
060871004003,322
060871005001,403
060871005002,873
060871005003,738
060871006001,573
060871006002,390
060871006003,282
060871007001,386
060871007002,568
060871008001,501
060871008002,440
060871008003,527
060871008004,884
060871008005,439
060871008006,291
060871009001,317
060871009002,850
060871009003,278
060871009004,296
060871009005,215
060871010001,896
060871010002,286
060871010003,299
060871010004,308
060871010005,258
060871010006,754
060871010007,530
060871011001,534
060871011002,324
060871011003,288
060871011004,838
060871011005,317
060871012001,394
060871012002,399
060871012003,481
060871101001,363
060871101002,387
060871101003,567
060871101004,1103
060871102001,388
060871102002,563
060871102003,340
060871102004,391
060871102005,496
060871103001,370
060871103002,397
060871103003,397
060871103004,599
060871104001,531
060871104002,324
060871104003,295
060871104004,788
060871105011,675
060871105012,405
060871105013,446
060871105014,450
060871105021,529
060871105022,658
060871105023,288
060871106001,548
060871106002,253
060871106003,252
060871106004,760
060871106005,461
060871107001,354
060871107002,264
060871107003,206
060871202001,1069
060871202002,470
060871203011,699
060871203012,833
060871203013,571
060871203021,264
060871203022,474
060871203023,269
060871204001,624
060871204002,399
060871204003,813
060871204004,312
060871205001,371
060871205002,659
060871205003,696
060871205004,492
060871205005,305
060871206001,230
060871206002,368
060871206003,321
060871206004,485
060871206005,454
060871207001,393
060871207002,619
060871207003,725
060871208001,1046
060871208002,747
060871208003,618
060871209001,1016
060871209002,384
060871209003,1022
060871209004,637
060871210001,549
060871210002,306
060871210003,384
060871211001,273
060871211002,872
060871212001,285
060871212002,498
060871212003,822
060871212004,510
060871212005,300
060871213001,734
060871213002,235
060871213003,463
060871213004,171
060871214011,391
060871214012,528
060871214021,525
060871214022,767
060871214023,235
060871214031,694
060871214032,361
060871214033,288
060871215001,305
060871215002,398
060871215003,766
060871215004,384
060871215005,291
060871216001,357
060871216002,285
060871216003,860
060871216004,617
060871216005,425
060871217001,985
060871217002,207
060871217003,225
060871217004,1023
060871217005,272
060871217006,303
060871218001,540
060871218002,787
060871218003,772
060871218004,172
060871220011,548
060871220012,200
060871220013,284
060871220014,241
060871220015,567
060871220021,818
060871220022,513
060871220031,615
060871220032,443
060871220033,1034
060871220034,395
060871220035,237
060871221001,368
060871221002,501
060871221003,604
060871222011,411
060871222012,452
060871222013,426
060871222014,243
060871222015,351
060871222016,571
060871222017,254
060871222021,860
060871222031,909
060871222032,565
060871223001,334
060871223002,316
060871223003,791
060871224001,637
060871224002,338
060871224003,471
060871224004,429
060871224005,224
060871224006,469
060871225001,259
060871225002,411
060871225003,534
060871225004,264
060871231001,408
060871231002,391
060871233001,423
060879901000,0
