id,,,,,Total,,
060871001001,280
060871001002,528
060871002001,204
060871002002,342
060871002003,548
060871002004,351
060871002005,575
060871002006,421
060871002007,284
060871003001,602
060871003002,626
060871004001,157
060871004002,0
060871004003,283
060871005001,424
060871005002,832
060871005003,769
060871006001,595
060871006002,304
060871006003,324
060871007001,360
060871007002,550
060871008001,496
060871008002,390
060871008003,446
060871008004,962
060871008005,549
060871008006,259
060871009001,363
060871009002,847
060871009003,227
060871009004,365
060871009005,218
060871010001,862
060871010002,297
060871010003,290
060871010004,240
060871010005,234
060871010006,749
060871010007,609
060871011001,612
060871011002,390
060871011003,250
060871011004,749
060871011005,361
060871012001,474
060871012002,350
060871012003,499
060871101001,396
060871101002,295
060871101003,609
060871101004,1138
060871102001,415
060871102002,537
060871102003,364
060871102004,385
060871102005,492
060871103001,369
060871103002,422
060871103003,405
060871103004,560
060871104001,536
060871104002,328
060871104003,319
060871104004,741
060871105011,694
060871105012,312
060871105013,516
060871105014,460
060871105021,500
060871105022,692
060871105023,309
060871106001,507
060871106002,287
060871106003,269
060871106004,674
060871106005,484
060871107001,295
060871107002,270
060871107003,257
060871202001,1075
060871202002,457
060871203011,705
060871203012,775
060871203013,589
060871203021,257
060871203022,475
060871203023,283
060871204001,652
060871204002,354
060871204003,832
060871204004,355
060871205001,377
060871205002,609
060871205003,716
060871205004,546
060871205005,379
060871206001,261
060871206002,377
060871206003,330
060871206004,465
060871206005,412
060871207001,402
060871207002,610
060871207003,681
060871208001,995
060871208002,764
060871208003,647
060871209001,1036
060871209002,448
060871209003,960
060871209004,595
060871210001,586
060871210002,323
060871210003,369
060871211001,258
060871211002,856
060871212001,281
060871212002,486
060871212003,939
060871212004,475
060871212005,280
060871213001,702
060871213002,281
060871213003,425
060871213004,201
060871214011,350
060871214012,556
060871214021,536
060871214022,726
060871214023,240
060871214031,722
060871214032,339
060871214033,245
060871215001,273
060871215002,413
060871215003,929
060871215004,406
060871215005,228
060871216001,333
060871216002,278
060871216003,915
060871216004,571
060871216005,502
060871217001,902
060871217002,186
060871217003,240
060871217004,1083
060871217005,272
060871217006,278
060871218001,501
060871218002,789
060871218003,768
060871218004,216
060871220011,567
060871220012,231
060871220013,219
060871220014,254
060871220015,575
060871220021,746
060871220022,588
060871220031,712
060871220032,441
060871220033,1007
060871220034,327
060871220035,229
060871221001,384
060871221002,453
060871221003,545
060871222011,470
060871222012,417
060871222013,427
060871222014,261
060871222015,326
060871222016,454
060871222017,245
060871222021,839
060871222031,958
060871222032,558
060871223001,354
060871223002,310
060871223003,768
060871224001,727
060871224002,350
060871224003,496
060871224004,334
060871224005,213
060871224006,402
060871225001,274
060871225002,378
060871225003,563
060871225004,244
060871231001,393
060871231002,389
060871233001,412
060879901000,0
